100,2,Sunday,18,6,27,Sunday,18,13,6,False,-73.89947509765625,40.862247467041016,-73.91181945800781,40.85503387451172,5,0.97,6.5
101,2,Sunday,20,46,28,Sunday,20,59,37,False,-73.8478775024414,40.843345642089844,-73.86761474609375,40.87319564819336,5,3.16,12.5
102,2,Monday,4,54,32,Monday,5,7,54,False,-73.93782806396484,40.84819030761719,-73.96739959716797,40.76915740966797,1,8.22,26.0
103,2,Monday,5,7,11,Monday,5,10,29,False,-73.92693328857422,40.86560440063477,-73.90837860107422,40.87625122070313,5,1.25,6.0
104,2,Monday,5,49,47,Monday,5,53,52,False,-73.91817474365234,40.86857223510742,-73.9120864868164,40.87500381469727,5,1.17,6.0
105,2,Monday,6,53,4,Monday,7,12,56,False,-73.93952178955078,40.84158706665039,-73.99039459228516,40.75741195678711,1,5.33,23.0
106,2,Monday,7,49,35,Monday,7,55,48,False,-73.95464324951172,40.82049560546875,-73.9393081665039,40.84181213378906,1,1.78,9.0
107,2,Monday,8,44,48,Monday,8,59,57,False,-73.95140838623047,40.82533645629883,-73.99390411376953,40.768798828125,1,2.95,16.0
108,2,Monday,9,12,6,Monday,9,13,54,False,-73.96683502197266,40.80402755737305,-73.96073150634766,40.81001281738281,1,0.61,4.5
109,2,Monday,9,18,0,Monday,9,30,34,False,-73.96380615234375,40.80315780639648,-73.96307373046875,40.76931381225586,1,2.42,13.5
110,2,Monday,9,30,33,Monday,10,4,10,False,-73.95510864257812,40.82005310058594,-73.77632904052734,40.64554977416992,5,19.83,52.0
111,2,Monday,9,56,54,Monday,10,27,58,False,-73.9595718383789,40.81415557861328,-73.96922302246094,40.749610900878906,1,6.26,30.5
112,2,Monday,11,44,14,Monday,12,1,19,False,-73.9238052368164,40.80763244628906,-73.93646240234375,40.84946060180664,5,3.73,15.5
113,2,Monday,12,6,47,Monday,12,12,44,False,-73.9376449584961,40.852806091308594,-73.9430160522461,40.84257125854492,5,0.86,5.5
114,2,Monday,12,40,21,Monday,12,50,26,False,-73.89189147949219,40.84582901000977,-73.92049407958984,40.80730056762695,5,4.78,15.0
115,2,Monday,12,44,59,Monday,12,54,54,False,-73.8990707397461,40.8508186340332,-73.90408325195312,40.87009811401367,5,2.12,9.5
116,2,Monday,13,2,39,Monday,13,8,50,False,-73.91610717773438,40.817081451416016,-73.9040298461914,40.83420181274414,5,1.4,7.0
117,2,Monday,13,5,21,Monday,13,26,15,False,-73.9091567993164,40.87415313720703,-73.84346008300781,40.86225128173828,5,4.52,18.0
118,2,Monday,13,33,21,Monday,13,41,30,False,-73.93685150146484,40.75973892211914,-73.91311645507812,40.76616668701172,1,1.81,8.5
119,2,Monday,14,31,41,Monday,14,36,59,False,-73.93270111083984,40.85078811645508,-73.93894958496094,40.84417343139648,5,0.71,5.5
120,2,Monday,14,43,53,Monday,15,4,50,False,-73.92679595947266,40.76028823852539,-73.95051574707031,40.807395935058594,1,5.28,20.0
121,2,Monday,14,43,56,Monday,14,56,18,False,-73.90201568603516,40.76361846923828,-73.90198516845703,40.76398468017578,5,0.21,8.0
122,2,Monday,15,26,29,Monday,15,41,16,False,-73.92909240722656,40.7684440612793,-73.95074462890625,40.72898483276367,1,4.26,15.5
123,2,Monday,15,42,15,Monday,16,26,28,False,-73.957763671875,40.71685409545898,-73.78280639648438,40.64401626586914,1,16.71,50.0
124,2,Monday,16,1,17,Monday,16,4,44,False,-73.93731689453125,40.75836944580078,-73.93727111816406,40.7581672668457,1,0.03,4.0
125,2,Monday,16,34,11,Monday,16,37,20,False,-73.93480682373047,40.756996154785156,-73.92511749267578,40.75957107543945,1,0.58,4.5
126,1,Monday,17,4,33,Monday,17,29,56,False,-73.86117553710938,40.83918762207031,-73.91641235351562,40.869590759277344,1,4.8,20.0
127,2,Monday,17,45,45,Monday,17,52,50,False,-73.93743896484375,40.7584228515625,-73.93741607666016,40.75815963745117,1,0.03,6.0
128,2,Monday,18,6,53,Monday,18,15,54,False,-73.89574432373047,40.84650039672852,-73.87786102294922,40.82623672485352,5,2.57,10.5
129,2,Monday,18,17,23,Monday,18,26,24,False,-73.87821960449219,40.82611846923828,-73.90803527832031,40.823974609375,5,1.86,9.0
130,2,Monday,18,20,23,Monday,18,21,59,False,-73.9400405883789,40.84088516235352,-73.94099426269531,40.83956527709961,5,0.1,3.0
131,2,Monday,18,33,49,Monday,18,47,47,False,-73.92073822021484,40.75688171386719,-73.97904968261719,40.74357223510742,1,4.24,15.0
132,2,Monday,18,36,33,Monday,18,40,42,False,-73.89342498779297,40.8597297668457,-73.90141296386719,40.85082244873047,5,0.85,5.0
133,2,Monday,19,10,8,Monday,19,35,49,False,-73.93933868408203,40.84222412109375,-73.99356842041016,40.73887634277344,5,9.23,29.5
134,2,Monday,19,24,31,Monday,19,35,56,False,-73.9281997680664,40.86599349975586,-73.97606658935547,40.78794860839844,5,6.81,20.5
