5600,2,Saturday,16,12,25,Saturday,16,17,15,False,-73.84242248535156,40.84070205688477,-73.83735656738281,40.84856796264648,1,1.12,6.0
5601,2,Saturday,16,12,58,Saturday,16,42,8,False,-73.94148254394531,40.8388786315918,-74.00828552246094,40.73694229125977,1,8.42,29.0
5602,2,Saturday,16,14,26,Saturday,16,52,0,False,-73.94506072998047,40.83406066894531,-73.92430114746094,40.834556579589844,5,1.48,21.5
5603,2,Saturday,16,15,50,Saturday,16,30,38,False,-73.92658233642578,40.86100387573242,-73.9151840209961,40.84203338623047,1,2.89,12.5
5604,1,Saturday,16,17,19,Saturday,16,35,43,False,-73.96529388427734,40.806312561035156,-73.9753189086914,40.76140213012695,2,3.7,16.0
5605,2,Saturday,16,18,22,Saturday,16,29,43,False,-73.92520904541016,40.7619743347168,-73.95420837402344,40.76392364501953,1,3.34,12.5
5606,2,Saturday,16,24,32,Saturday,16,37,0,False,-73.84424591064453,40.7213134765625,-73.85897064208984,40.692237854003906,1,3.0,12.0
5607,2,Saturday,16,25,42,Saturday,16,28,55,False,-73.84396362304688,40.75672912597656,-73.85421752929688,40.7548828125,1,0.78,4.5
5608,2,Saturday,16,25,48,Saturday,16,39,31,False,-73.89716339111328,40.86752700805664,-73.9144058227539,40.837398529052734,1,2.69,11.5
5609,2,Saturday,16,27,4,Saturday,16,32,46,False,-73.8424072265625,40.84048461914063,-73.86084747314453,40.83354949951172,1,1.12,6.5
5610,2,Saturday,16,27,15,Saturday,16,43,43,False,-73.96105194091797,40.80698013305664,-73.93280029296875,40.79490661621094,1,2.33,12.5
5611,2,Saturday,16,28,26,Saturday,16,36,45,False,-73.91199493408203,40.77522659301758,-73.86152648925781,40.76822280883789,2,3.92,13.0
5612,2,Saturday,16,30,43,Saturday,16,49,43,False,-73.8639144897461,40.73298645019531,-73.84613800048828,40.75426864624024,5,2.44,13.5
5613,2,Saturday,16,30,43,Saturday,17,29,38,False,-73.8639144897461,40.73298645019531,-73.95965576171875,40.77125549316406,5,9.53,33.5
5614,2,Saturday,16,31,1,Saturday,16,48,48,False,-73.84652709960938,40.75453186035156,-73.97396087646484,40.75690841674805,1,10.58,30.0
5615,2,Saturday,16,31,20,Saturday,16,42,23,False,-73.90953063964844,40.77537155151367,-73.92522430419922,40.75537872314453,1,2.01,9.5
5616,2,Saturday,16,32,33,Saturday,16,35,10,False,-73.95323181152344,40.78841018676758,-73.95604705810547,40.78443908691406,1,0.57,4.0
5617,2,Saturday,16,32,47,Saturday,16,40,49,False,-73.8442611694336,40.72131729125977,-73.80778503417969,40.70056533813477,1,2.54,10.0
5618,2,Saturday,16,34,49,Saturday,16,37,7,False,-73.86135864257812,40.83359146118164,-73.86234283447266,40.839935302734375,1,0.55,4.0
5619,2,Saturday,16,36,20,Saturday,16,45,28,False,-73.90343475341797,40.74574279785156,-73.92562103271484,40.76214218139648,2,1.87,9.0
5620,2,Saturday,16,36,54,Saturday,16,48,35,False,-73.93737030029297,40.85335922241211,-73.99417877197266,40.764068603515625,1,7.2,21.0
5621,2,Saturday,16,37,35,Saturday,16,41,8,False,-73.9665756225586,40.80426788330078,-73.95743560791016,40.809165954589844,1,0.78,5.5
5622,2,Saturday,16,37,53,Saturday,16,52,6,False,-73.91922760009766,40.7785758972168,-73.91886138916016,40.74297332763672,5,3.76,14.5
5623,2,Saturday,16,39,0,Saturday,16,59,0,False,-73.84658813476562,40.75445938110352,-73.95878601074219,40.77911758422852,1,10.5,31.0
5624,2,Saturday,16,39,17,Saturday,16,48,15,False,-73.86236572265625,40.839935302734375,-73.89081573486328,40.84242630004883,1,1.8,8.5
5625,2,Saturday,16,39,31,Saturday,16,45,6,False,-73.84644317626953,40.7545166015625,-73.8717269897461,40.773773193359375,1,2.8,9.5
5626,2,Saturday,16,40,31,Saturday,16,49,53,False,-73.92742919921875,40.75557327270508,-73.95204162597656,40.74281692504883,1,1.66,9.0
5627,2,Saturday,16,40,46,Saturday,16,51,19,False,-73.86382293701172,40.73284912109375,-73.84416961669922,40.72114944458008,2,1.61,8.0
5628,2,Saturday,16,42,37,Saturday,16,50,36,False,-73.84430694580078,40.72144317626953,-73.81399536132812,40.72785186767578,1,2.48,9.5
5629,2,Saturday,16,43,21,Saturday,17,5,13,False,-73.97916412353516,40.69347763061523,-73.93976593017578,40.66010665893555,1,4.07,17.0
5630,2,Saturday,16,43,28,Saturday,16,55,1,False,-73.99049377441406,40.69337463378906,-73.98023986816406,40.6637077331543,1,2.88,11.5
5631,2,Saturday,16,43,28,Saturday,16,56,36,False,-73.94120025634766,40.75238037109375,-73.97563934326172,40.76559066772461,2,2.82,12.5
5632,2,Saturday,16,45,4,Saturday,16,58,8,False,-73.88771057128906,40.7553825378418,-73.92656707763672,40.75223922729492,1,2.16,9.0
5633,2,Saturday,16,45,21,Saturday,17,8,36,False,-73.9660415649414,40.80521011352539,-73.95982360839844,40.87129592895508,1,8.26,26.0
5634,2,Saturday,16,46,26,Saturday,16,55,20,False,-73.95411682128906,40.82117462158203,-73.93000793457031,40.8660888671875,5,3.7,13.0
5635,2,Saturday,16,46,41,Saturday,16,51,8,False,-73.92571258544922,40.76215362548828,-73.93975830078125,40.75143051147461,3,1.19,6.0
5636,2,Saturday,16,47,46,Saturday,17,8,14,False,-73.84610748291016,40.75457763671875,-73.99667358398438,40.69177627563477,1,12.85,35.0
5637,2,Saturday,16,49,0,Saturday,17,27,46,False,-73.96490478515625,40.80669784545898,-73.79019927978516,40.64358139038086,1,14.34,52.0
5638,2,Saturday,16,50,3,Saturday,17,27,20,False,-73.8185043334961,40.708900451660156,-73.90420532226562,40.75362396240234,1,1.4,11.0
5639,2,Saturday,16,50,3,Saturday,17,11,25,False,-73.8185043334961,40.708900451660156,-73.89689636230469,40.74460983276367,1,4.9,19.5
5640,2,Saturday,16,50,58,Saturday,16,51,55,False,-73.93914031982422,40.79917526245117,-73.93724822998047,40.80260848999024,1,0.21,3.0
5641,2,Saturday,16,51,18,Saturday,16,56,17,False,-73.89713287353516,40.86745834350586,-73.90287017822266,40.87624740600586,1,1.33,6.5
5642,2,Saturday,16,51,52,Saturday,17,2,58,False,-73.84420013427734,40.721351623535156,-73.8262939453125,40.76435089111328,1,4.6,15.0
5643,2,Saturday,16,52,40,Saturday,17,6,17,False,-73.88765716552734,40.837669372558594,-73.89360046386719,40.86735916137695,1,3.29,13.0
5644,2,Saturday,16,54,40,Saturday,17,1,59,False,-73.84426879882812,40.72140884399414,-73.81905364990234,40.709510803222656,1,1.63,8.0
5645,2,Saturday,16,56,35,Saturday,17,5,19,False,-73.87102508544922,40.73399353027344,-73.90345001220703,40.74245071411133,2,1.86,9.0
5646,2,Saturday,16,57,40,Saturday,17,24,29,False,-73.84637451171875,40.754478454589844,-73.97098541259766,40.67178726196289,1,13.34,38.0
5647,1,Saturday,16,59,36,Saturday,17,3,5,False,-73.93717956542969,40.80440139770508,-73.9366683959961,40.81123352050781,4,0.2,3.5
5648,2,Saturday,17,0,37,Saturday,17,10,13,False,-73.93932342529297,40.80509567260742,-73.96173858642578,40.76856231689453,1,2.96,10.5
5649,2,Saturday,17,3,2,Saturday,17,7,2,False,-73.84651947021484,40.7545166015625,-73.86194610595703,40.76853561401367,2,2.1,7.5
5650,2,Saturday,17,3,4,Saturday,17,28,58,False,-73.91117858886719,40.77581024169922,-73.96278381347656,40.6634521484375,2,11.67,35.0
5651,2,Saturday,17,4,9,Saturday,17,8,8,False,-73.94578552246094,40.79003143310547,-73.94495391845703,40.78292465209961,1,0.79,5.0
5652,2,Saturday,17,6,13,Saturday,17,17,53,False,-73.84422302246094,40.72107315063477,-73.88472747802734,40.74378204345703,1,2.85,12.0
5653,2,Saturday,17,7,30,Saturday,17,11,48,False,-73.9274673461914,40.818458557128906,-73.92401123046875,40.8095817565918,5,0.8,5.0
5654,1,Saturday,17,7,56,Saturday,17,16,28,False,-73.84335327148438,40.75545883178711,-73.84394073486328,40.771297454833984,1,1.7,8.5
5655,2,Saturday,17,12,12,Saturday,17,22,29,False,-73.84426879882812,40.721351623535156,-73.83309173583984,40.76261901855469,1,3.98,14.0
5656,2,Saturday,17,12,17,Saturday,17,28,45,False,-73.92005157470703,40.766448974609375,-73.95771789550781,40.74334716796875,1,3.51,14.5
5657,2,Saturday,17,12,26,Saturday,17,24,40,False,-73.98905181884766,40.68871688842773,-73.96533203125,40.71111297607422,1,3.21,12.5
5658,2,Saturday,17,12,51,Saturday,17,21,39,False,-73.89950561523438,40.85862731933594,-73.91490936279297,40.83377075195313,1,2.01,9.5
5659,2,Saturday,17,13,40,Saturday,17,41,12,False,-73.8442153930664,40.7213134765625,-73.7635726928711,40.6854362487793,1,5.78,23.0
5660,2,Saturday,17,15,5,Saturday,17,19,44,False,-73.93817901611328,40.84747695922852,-73.94024658203125,40.83458709716797,5,1.06,6.0
5661,2,Saturday,17,15,45,Saturday,17,23,37,False,-73.99266815185547,40.702537536621094,-74.00691223144531,40.70706176757813,1,2.26,9.0
5662,2,Saturday,17,15,52,Saturday,17,40,57,False,-73.84427642822266,40.72134780883789,-73.94032287597656,40.715782165527344,1,7.36,25.0
5663,2,Saturday,17,16,58,Saturday,17,35,53,False,-73.9210433959961,40.76678466796875,-73.98369598388672,40.75723648071289,5,4.69,17.5
5664,2,Saturday,17,17,4,Saturday,17,28,46,False,-73.93090057373047,40.754966735839844,-73.9742202758789,40.750823974609375,5,3.22,12.0
5665,2,Saturday,17,19,13,Saturday,17,22,5,False,-73.9283676147461,40.75811767578125,-73.92218017578125,40.76601791381836,2,0.64,4.5
5666,2,Saturday,17,20,38,Saturday,17,29,31,False,-73.96135711669922,40.67118835449219,-73.94123077392578,40.67566299438477,1,1.76,9.0
5667,2,Saturday,17,22,31,Saturday,17,44,31,False,-73.84627532958984,40.75455093383789,-73.97042846679688,40.756195068359375,2,10.91,31.5
5668,1,Saturday,17,22,49,Saturday,17,31,22,False,-73.84586334228516,40.75459289550781,-73.87056732177734,40.77031707763672,1,3.1,11.0
5669,2,Saturday,17,24,6,Saturday,17,33,11,False,-73.8461685180664,40.754539489746094,-73.91618347167969,40.77293014526367,1,4.75,15.0
5670,2,Saturday,17,30,45,Saturday,17,51,2,False,-73.82720184326172,40.71272659301758,-73.89191436767578,40.74686813354492,1,4.78,19.0
5671,2,Saturday,17,31,29,Saturday,17,55,47,False,-73.95777130126953,40.71775817871094,-73.92910766601562,40.69614028930664,1,2.73,16.5
5672,2,Saturday,17,33,31,Saturday,17,41,13,False,-73.86383056640625,40.73289489746094,-73.85498046875,40.74257278442383,2,1.2,7.0
5673,2,Saturday,17,34,47,Saturday,17,39,39,False,-73.92517852783203,40.76192092895508,-73.93865203857422,40.761451721191406,4,0.95,5.5
5674,2,Saturday,17,35,46,Saturday,17,57,23,False,-73.91558074951172,40.77238845825195,-73.98943328857422,40.6882209777832,1,9.96,30.0
5675,2,Saturday,17,36,0,Saturday,17,53,0,False,-73.84637451171875,40.75455856323242,-73.77932739257812,40.64678192138672,1,11.63,52.0
5676,1,Saturday,17,37,27,Saturday,17,52,8,False,-73.84606170654297,40.754539489746094,-73.88822937011719,40.739234924316406,1,5.7,19.0
5677,2,Saturday,17,39,0,Saturday,17,46,6,False,-73.84713745117188,40.87670135498047,-73.86721801757812,40.8604621887207,2,1.63,8.0
5678,2,Saturday,17,39,0,Saturday,17,42,59,False,-73.84434509277344,40.721351623535156,-73.82658386230469,40.71231460571289,1,1.12,5.5
5679,2,Saturday,17,39,18,Saturday,17,42,14,False,-73.9916000366211,40.691078186035156,-73.99606323242188,40.68178176879883,1,0.69,4.5
5680,2,Saturday,17,39,25,Saturday,17,51,18,False,-73.88127899169922,40.741966247558594,-73.87419891357422,40.743412017822266,1,1.37,9.0
5681,2,Saturday,17,41,50,Saturday,17,58,10,False,-73.92233276367188,40.755226135253906,-73.92330169677734,40.753761291503906,1,0.98,11.5
5682,2,Saturday,17,42,58,Saturday,18,7,38,False,-73.84941101074219,40.84297180175781,-73.92333221435547,40.83025741577149,2,5.53,13.5
5683,2,Saturday,17,43,10,Saturday,17,50,13,False,-73.94924926757812,40.68038558959961,-73.95062255859375,40.68580627441406,1,0.89,6.5
5684,2,Saturday,17,43,12,Saturday,17,51,14,False,-73.94670867919922,40.74547576904297,-73.95584106445312,40.7194938659668,5,2.33,9.5
5685,2,Saturday,17,43,52,Saturday,17,46,50,False,-73.94489288330078,40.79144287109375,-73.93759155273438,40.801170349121094,5,0.77,4.5
5686,2,Saturday,17,44,6,Saturday,17,59,25,False,-73.95429992675781,40.8214111328125,-74.00469207763672,40.74232482910156,1,6.8,21.0
5687,2,Saturday,17,45,8,Saturday,17,57,55,False,-73.93763732910156,40.80456924438477,-73.94507598876953,40.82329559326172,1,1.87,10.0
5688,2,Saturday,17,45,11,Saturday,17,53,13,False,-73.99354553222656,40.68220901489258,-73.98660278320312,40.70318222045898,1,1.56,7.5
5689,2,Saturday,17,45,45,Saturday,17,59,26,False,-73.84626770019531,40.75456619262695,-73.78343200683594,40.64376068115234,1,10.42,28.5
5690,2,Saturday,17,46,15,Saturday,17,50,4,False,-73.94033813476562,40.84056854248047,-73.94364166259766,40.83274841308594,5,0.66,4.5
5691,2,Saturday,17,47,21,Saturday,18,3,1,False,-73.9239501953125,40.76129531860352,-73.972900390625,40.75480270385742,4,3.71,15.0
5692,2,Saturday,17,47,57,Saturday,17,48,56,False,-73.93760681152344,40.80116653442383,-73.9349365234375,40.80329895019531,5,0.2,3.0
5693,2,Saturday,17,48,55,Saturday,18,0,22,False,-73.9280014038086,40.76982879638672,-73.9680404663086,40.75875854492188,5,3.38,12.5
5694,2,Saturday,17,49,32,Saturday,18,3,28,False,-73.94029998779297,40.84059143066406,-73.99201965332031,40.76482009887695,1,6.5,20.0
5695,2,Saturday,17,51,56,Saturday,17,58,21,False,-73.9340591430664,40.80225372314453,-73.94965362548828,40.78062057495117,5,1.99,8.0
5696,2,Saturday,17,52,0,Saturday,18,17,39,False,-73.92079162597656,40.84687423706055,-73.9942398071289,40.75246047973633,1,9.46,30.0
5697,2,Saturday,17,52,25,Saturday,17,58,4,False,-73.91788482666016,40.76033401489258,-73.91631317138672,40.77410125732422,1,1.25,6.0
5698,2,Saturday,17,52,58,Saturday,18,12,38,False,-73.95545196533203,40.72002029418945,-73.9727554321289,40.76416397094727,5,5.19,18.5
5699,2,Saturday,17,53,46,Saturday,17,59,53,False,-73.91886901855469,40.758888244628906,-73.90876770019531,40.74917602539063,5,1.06,6.5
