,IRIS,LIBCOM,TYP_IRIS,P16_RPMAISON,P16_RPAPPART,P16_RP_LOCHLMV
11187,255800105,Valentigney,H,598.186222380295,275.32020853965395,139.3080347124919
11188,255800106,Valentigney,H,110.06576990040315,333.9819519832561,318.6562225344322
11189,255800107,Valentigney,H,7.95762286773895,290.36180361371845,229.44637975314131
11236,256320101,Voujeaucourt,H,1090.5096062992104,369.3001574803142,91.04629921259826
11294,260570101,Bourg-de-Péage,H,420.93094239239946,1224.4831138688733,487.0496889855141
11295,260570102,Bourg-de-Péage,H,646.9636191627155,723.1542543927353,292.50181250020546
11296,260570103,Bourg-de-Péage,H,714.6509745677234,242.479153434048,220.90929542893744
11297,260570104,Bourg-de-Péage,H,668.4578955294317,190.06392203002636,206.0393503325574
11298,260580101,Bourg-lès-Valence,H,958.7279408283808,631.451048760611,164.45223887157292
11299,260580102,Bourg-lès-Valence,H,338.4707105612745,1232.4005384355269,297.2097380178182
11300,260580201,Bourg-lès-Valence,H,314.16010579562726,628.3399300701574,33.21543216498309
11301,260580202,Bourg-lès-Valence,H,243.0719860925436,753.4290091648256,3.02436190867559
11302,260580203,Bourg-lès-Valence,H,505.57158125943886,650.4793023002221,166.83249017692123
11304,260580302,Bourg-lès-Valence,H,1149.4181809659651,246.04743423107556,7.29668890319316
11305,260580303,Bourg-lès-Valence,H,679.097779802571,156.08826811845137,182.4553275122765
11311,260640101,Chabeuil,H,1228.384651783801,180.2031274010466,106.11961946950522
11312,260640102,Chabeuil,H,1148.2943729388917,342.38594206198854,65.07335156148905
11356,261080101,Crest,H,653.1214144901161,405.0515597282916,113.37567580911512
11357,261080102,Crest,H,431.2151772227028,994.2174647876247,94.96424127601097
11358,261080103,Crest,H,946.7353441496192,609.5153853327641,381.79501084437055
11410,261650101,Livron-sur-Drôme,H,652.747362763648,459.48997421070646,221.17541123627117
11411,261650102,Livron-sur-Drôme,H,1438.793944743902,277.5417969790603,22.80193099066687
11412,261650103,Livron-sur-Drôme,H,744.7373106753629,282.28962272807166,28.78487467252733
11413,261660101,Loriol-sur-Drôme,H,1063.0010028697843,594.0863977208264,232.00940493300251
11414,261660102,Loriol-sur-Drôme,H,806.0245083968052,94.95518005523506,21.89258880665834
11445,261980101,Montélimar,H,1183.4164519544602,43.4610564744324,65.17584461771463
11446,261980102,Montélimar,H,264.15663061635024,916.121764122981,974.6067390029
11448,261980201,Montélimar,H,392.76445564920334,1084.3094148734774,481.1919054293376
11449,261980202,Montélimar,H,985.9121840227097,754.3386913307957,75.76527974699718
11450,261980203,Montélimar,H,1074.684588286089,298.9803783246272,197.2327288494968
11451,261980301,Montélimar,H,625.4153128397778,1048.270843810223,123.00452136865415
11452,261980302,Montélimar,H,1026.0524568505923,683.779872921869,0.948268372888747
11453,261980401,Montélimar,H,719.1254262549251,736.6998522126722,95.32992024312613
11454,261980402,Montélimar,H,737.8589588351489,216.14367455351777,68.08625537751017
11456,261980404,Montélimar,H,1057.926439529157,221.86189893257924,191.3250186067747
11457,261980501,Montélimar,H,160.6958559679303,1935.807149516928,35.04943416207248
11458,261980502,Montélimar,H,274.8079316160351,1431.0733874153957,409.4180788033556
11480,262200101,Nyons,H,478.6832318887399,935.5630867556324,61.44588069793349
11481,262200102,Nyons,H,708.6097532100393,463.8172930102076,153.61470174483372
11482,262200103,Nyons,H,506.4329844620002,367.6842215956988,142.71301323391003
11496,262350101,Pierrelatte,H,601.1315690346545,459.9782334824386,67.782754859322
11497,262350102,Pierrelatte,H,42.17728968323829,1181.0987780185076,743.1281553749225
11498,262350103,Pierrelatte,H,1458.7148021859457,296.43290274121523,134.14145574788364
11500,262350105,Pierrelatte,H,612.5034412087477,305.3774512262981,84.96921145195915
11517,262520101,Portes-lès-Valence,H,439.0,440.0,274.0
11518,262520102,Portes-lès-Valence,H,470.0,352.0,236.0
11519,262520103,Portes-lès-Valence,H,870.0,900.0,350.0
11520,262520104,Portes-lès-Valence,H,672.0,265.0,175.0
11546,262810101,Romans-sur-Isère,H,216.12801190607132,1473.9476837828447,215.43036642489724
11547,262810102,Romans-sur-Isère,H,137.43942663374702,1720.3397311906708,282.03779939568
11548,262810201,Romans-sur-Isère,H,397.0960374239352,484.3955492549511,6.12749959300474
11549,262810202,Romans-sur-Isère,H,353.5473170048316,780.84700774764,225.9473491161125
11550,262810203,Romans-sur-Isère,H,742.516285088466,194.61198670894404,79.53671621673654
11551,262810204,Romans-sur-Isère,H,1299.2130004049257,186.42465272663787,74.37208107454812
11552,262810301,Romans-sur-Isère,H,962.4627884100844,118.74183592072512,23.78112789892925
11553,262810302,Romans-sur-Isère,H,634.3805027718149,1324.2008198515057,480.678128536754
11554,262810401,Romans-sur-Isère,H,840.7183061620452,582.382542783764,315.53451420508713
11555,262810402,Romans-sur-Isère,H,512.4212968290993,487.4432590850715,32.75871074816532
11556,262810403,Romans-sur-Isère,H,356.9650995362913,853.9956399958851,307.2658631553533
11557,262810501,Romans-sur-Isère,H,35.26752252019792,848.5002942918733,824.1353390606507
11558,262810502,Romans-sur-Isère,H,0.0,192.9899235873568,184.00396524554893
11601,263240101,Saint-Paul-Trois-Châteaux,H,596.5804975317029,582.5826039893473,236.15604118894947
11602,263240102,Saint-Paul-Trois-Châteaux,H,936.5165673037316,373.61309744355367,59.08506231243668
11603,263240103,Saint-Paul-Trois-Châteaux,H,1130.427659289639,254.6243421387666,160.18243749347724
11626,263470101,Tain-l'Hermitage,H,442.0,1222.0,103.0
11627,263470102,Tain-l'Hermitage,H,903.0,381.0,138.0
11643,263620102,Valence,H,89.33163783218454,1186.3193253482243,100.00020145170356
11644,263620103,Valence,H,64.74071392905039,2157.02500038654,184.1474153679175
11645,263620104,Valence,H,77.74200151356199,1759.424697975968,142.5317099882685
11646,263620201,Valence,H,0.0,986.8085291071592,849.8398944509349
11647,263620202,Valence,H,396.04657654300735,730.0480064826298,50.33713207382811
11648,263620203,Valence,H,591.0510591779492,259.06714254852733,343.6632682869204
11649,263620301,Valence,H,842.289374998585,459.1290255324805,49.22884634576503
11650,263620302,Valence,H,182.70947788789812,1049.0690772266064,97.41388115442152
11651,263620303,Valence,H,305.28056782605216,1587.4264965723855,80.68661920385715
11652,263620304,Valence,H,426.3011003156096,1274.4451858905488,6.34796769173782
11653,263620401,Valence,H,219.6884101968271,1035.5494359754773,240.86422256931195
11654,263620402,Valence,H,385.38791967397214,881.1078385258106,21.1148958439081
11655,263620403,Valence,H,254.01597665746252,1209.010637864323,251.708789938458
11657,263620502,Valence,H,260.26642046480026,1296.8685320819675,36.14627277381786
11658,263620503,Valence,H,270.6930919944997,1679.7256138660362,149.75704645561206
11659,263620504,Valence,H,204.4866147911141,944.3359365625812,674.2548947685999
11660,263620601,Valence,H,1168.7203507085162,609.6311573391209,19.09442895436816
11661,263620602,Valence,H,688.3458830154736,370.30634834643786,56.366800544541285
11662,263620701,Valence,H,89.68713760092761,884.0246809350743,326.7437452802781
11663,263620702,Valence,H,447.4852098918427,608.94783924909,469.4835728425043
11664,263620801,Valence,H,562.148742487486,405.5266317422665,333.0015178724125
11665,263620802,Valence,H,48.89901379824329,548.9733120670132,324.9965611739132
11666,263620803,Valence,H,100.78844030349909,538.0536705654466,220.6307498176336
11700,270160101,Les Andelys,H,476.76950355797226,451.62343269521,224.3029520958393
11701,270160102,Les Andelys,H,370.1501630998603,365.1209489273079,166.96991052874134
11702,270160103,Les Andelys,H,645.7510997557346,281.6359936629372,262.5249798072379
11703,270160104,Les Andelys,H,621.6108717274828,195.13350989503505,156.91148218363645
11739,270560101,Bernay,H,480.7037972702937,940.1153825300544,104.4429924018957
11740,270560102,Bernay,H,482.0815518581634,383.1628266035089,322.4998734724412
11741,270560103,Bernay,H,482.4201938195512,433.6837509602465,528.7844782538598
11742,270560104,Bernay,H,620.6103867411929,379.30369960576166,146.58428958858994
11890,272290102,Évreux,H,137.75664594167424,1388.1875797146265,276.2431919720923
11891,272290103,Évreux,H,362.7950781689146,1057.8687699481477,88.52847215847065
11892,272290201,Évreux,H,547.5332221394357,95.54834697256555,19.02332792368924
11893,272290202,Évreux,H,825.6692439132661,230.8606444224888,299.4388327306255
11894,272290203,Évreux,H,695.002342677857,389.3443751076147,150.11428015541478
11896,272290302,Évreux,H,469.23660567174505,1594.220318071285,405.8925182956754
11897,272290303,Évreux,H,464.7843537164722,1017.6665279356388,496.5949160869804
11898,272290401,Évreux,H,286.0576827529805,578.7846183757773,521.1169357806048
11899,272290402,Évreux,H,80.7571948416171,839.5424932786315,522.7500987920563
11900,272290403,Évreux,H,513.4889369331024,283.61712889783183,428.6081031854477
11902,272290501,Évreux,H,82.06915812796886,570.3987772763444,447.9794117087951
11903,272290502,Évreux,H,349.26400609051296,949.3065968064942,338.05758263017896
11905,272290601,Évreux,H,6.18271828025077,758.5144266774874,595.5770808755626
11906,272290602,Évreux,H,2.45135873356787,891.393131709832,823.0938925154035
11907,272290701,Évreux,H,4.97339708954512,871.4526866378623,807.122016722943
11908,272290702,Évreux,H,0.0,215.1754403115189,230.7094824635052
11909,272290801,Évreux,H,354.31929046826656,414.4913714732873,398.1718260573114
11910,272290802,Évreux,H,465.3270588414454,371.085933074664,171.77872370285573
11911,272290803,Évreux,H,625.5311518767968,50.31977506717598,131.17107986836783
11915,272290902,Évreux,H,452.60631210423537,591.1819735047378,452.3698729960961
11916,272290903,Évreux,H,290.47964921091784,717.872387909571,138.77651579170282
11917,272290904,Évreux,H,288.366703598661,576.7687636100128,349.0770765623228
11951,272750101,Gaillon,H,470.6698727975515,465.8357926951947,248.3519609616349
11952,272750102,Gaillon,H,389.1132516858655,573.576136967205,350.5704603275281
11953,272750103,Gaillon,H,502.3667577361994,648.2889274719032,501.6892785370737
11961,272840101,Gisors,H,486.313302022966,360.4723836312238,434.69611374259694
11962,272840102,Gisors,H,550.6268210285227,425.3987963939538,354.37550031466964
11963,272840103,Gisors,H,621.1350828745943,327.68065345699085,291.3681235425054
11964,272840104,Gisors,H,163.7630030459185,1200.4339176269025,693.6251351045408
11965,272840105,Gisors,H,633.2818518362672,478.23886752353405,295.14783129496226
12043,273750101,Louviers,H,195.24593866131823,1089.9727650063585,451.9089957473928
12044,273750102,Louviers,H,504.5222519898515,612.146627908448,105.29150018157686
12045,273750103,Louviers,H,391.08676553995633,559.5885399201358,426.7183210634989
12046,273750104,Louviers,H,62.51585000198677,624.4947848694193,602.0486072200893
12047,273750105,Louviers,H,591.5227579211445,337.9095472421723,287.8186960765219
12049,273750107,Louviers,H,207.6009222612868,433.6250906011952,404.3196840679988
12050,273750108,Louviers,H,387.0397052541014,254.44264057018663,329.13229008019766
12051,273750109,Louviers,H,926.2960170186336,171.1561776074625,101.88665314154196
12136,274670101,Pont-Audemer,H,546.9320538892392,836.1749670037407,733.0993106938456
12137,274670102,Pont-Audemer,H,237.705084959554,1095.967692601129,360.7647970846328
12138,274670103,Pont-Audemer,H,226.1353684349739,565.8643172930974,647.9041253764833
12139,274670104,Pont-Audemer,H,788.844308494095,277.6731965899214,143.04376794026257
12140,274670201,Pont-Audemer,H,611.5213821530624,76.81426823129821,99.7587899107769
12315,276790101,Verneuil d'Avre et d'Iton,H,637.8228431071539,566.9536383174701,100.81393920786
12316,276790102,Verneuil d'Avre et d'Iton,H,233.56892846177468,581.9260055265582,612.8688977586737
12317,276790103,Verneuil d'Avre et d'Iton,H,988.176235799816,147.7273564630028,207.61682529935527
12318,276790201,Verneuil d'Avre et d'Iton,H,496.5739268680426,32.10174880763104,89.28298887122384
12320,276810101,Vernon,H,933.2224768007508,222.75123420462185,191.19209281675103
12321,276810102,Vernon,H,414.1659935479079,937.190424024912,84.05610393784362
12322,276810103,Vernon,H,343.36615636271324,435.47018820386427,221.4308650982852
12323,276810104,Vernon,H,752.2886797658671,408.655056662378,351.75283330401527
12324,276810105,Vernon,H,2.21969910803509,309.2749252194486,308.76368263379953
12325,276810106,Vernon,H,84.20577527664344,737.8951801110629,770.5044159073088
12326,276810107,Vernon,H,566.6464402923057,365.1360977014032,389.8113891377542
12327,276810108,Vernon,H,427.4750391229353,887.4800983013145,57.52222746328215
12328,276810109,Vernon,H,513.9827881357309,878.9619724327968,276.200827732537
12329,276810110,Vernon,H,483.8483290402996,476.2868678439883,336.67604013135644
12347,277010101,Val-de-Reuil,H,769.250248716241,814.5186353928606,894.8615572001795
12348,277010102,Val-de-Reuil,H,530.6971847100298,449.5603020562099,656.7930520120115
12349,277010103,Val-de-Reuil,H,377.3907474944602,453.8223805326016,734.6092767842333
12350,277010104,Val-de-Reuil,H,856.9539085788992,108.65008910132724,506.8074535397807
12426,280850101,Chartres,H,70.84819026245897,590.1967561187117,574.0304971992988
12427,280850102,Chartres,H,4.06147133228539,296.91429008197724,268.24119021643577
12428,280850201,Chartres,H,400.3919782122337,931.3169307760204,163.4854217619801
12429,280850202,Chartres,H,430.0367507363752,921.0526110302884,404.18321547442514
12430,280850203,Chartres,H,454.5339032934271,852.7211536188718,156.1671326334207
12431,280850301,Chartres,H,235.6474542688423,1103.7030409788651,125.95262471789724
12432,280850302,Chartres,H,247.3915854263186,1573.3346793611354,93.07953013181027
12433,280850401,Chartres,H,656.8848502727144,926.7661960325064,579.9677215806248
12434,280850501,Chartres,H,534.8818137356972,701.2363846990896,290.3621386422023
12435,280850502,Chartres,H,430.3309991428616,382.7644631291986,207.8836840261719
12436,280850601,Chartres,H,423.8169439423903,1961.9430060993725,278.9435312812953
12437,280850701,Chartres,H,42.13771001802829,883.4470478651284,845.6727863274876
12438,280850702,Chartres,H,675.4892774613847,311.65848170025794,233.6545029313432
12439,280850703,Chartres,H,28.3635255941438,651.1415345876454,437.77333334274215
12440,280850801,Chartres,H,468.0684277708109,116.97043972007064,231.0154313638332
12441,280850802,Chartres,H,810.4966771179242,805.0719978854369,116.16264774855198
12444,280880101,Châteaudun,H,877.1645976412259,60.05674477119827,38.80770911759059
12445,280880102,Châteaudun,H,894.0587710900847,748.834800672624,94.55434218839945
12446,280880103,Châteaudun,H,839.2956171710291,509.4550252093337,423.7263491092049
12447,280880201,Châteaudun,H,455.2684758895592,637.6481356909542,716.6158394300558
12448,280880202,Châteaudun,H,456.804484785331,225.965823047726,267.2328831338505
12487,281340101,Dreux,H,459.01648325997104,71.78685295587758,173.1653451357561
12489,281340201,Dreux,H,800.745218554998,118.0750626212568,144.16623976327625
12490,281340202,Dreux,H,197.9790767120057,547.3724482881271,578.1647447235356
12491,281340203,Dreux,H,106.4389977255629,851.0985952754642,18.88006843322934
12492,281340204,Dreux,H,322.2155697669021,515.4802168400373,425.04621946302615
12493,281340301,Dreux,H,595.0185481783768,264.28339636777,2.95762960988143
12494,281340302,Dreux,H,388.70519568580494,707.2889681993706,37.87683338335302
12495,281340303,Dreux,H,360.14169297410814,1398.461282442158,235.53250432465396
12496,281340401,Dreux,H,744.1137285539018,172.84938107792377,233.72262392181253
12497,281340402,Dreux,H,493.4395985929003,188.04587690709403,45.12984350394233
12498,281340501,Dreux,H,222.6175719984492,170.5743652219077,225.5741920489247
12499,281340502,Dreux,H,128.98565991260477,594.1340343749285,625.9370682301758
12500,281340503,Dreux,H,0.0,479.7001219717383,473.6816436609195
12501,281340504,Dreux,H,143.76757308950775,926.394944678008,847.9420664949508
12576,282180101,Lucé,H,176.08262399846646,1082.501033101202,1060.0288182260883
12577,282180102,Lucé,H,258.25296941944987,480.5011249079288,362.4522994282322
12578,282180201,Lucé,H,291.8930053350134,1793.1101157426538,881.6342434308701
12579,282180301,Lucé,H,77.08722915391186,808.9975536042396,822.3377327470598
12580,282180302,Lucé,H,927.896852199618,80.14876397474187,261.93307423711923
12581,282180401,Lucé,H,945.6444540450212,662.2899570386812,517.2712427853381
12583,282200101,Luisant,H,594.7054883769873,331.27889620999963,240.47654815243948
12584,282200102,Luisant,H,697.4817724421378,192.5808041220781,272.4070441726804
12585,282200103,Luisant,H,883.0777805597882,263.42659216698763,45.90008802909633
12592,282290101,Mainvilliers,H,491.5924239217146,1099.9286103450856,407.951890394548
12593,282290102,Mainvilliers,H,612.4022324956547,267.8970216036317,236.9976162828936
12594,282290201,Mainvilliers,H,140.89371780966215,528.5666311348149,479.157656902122
12595,282290202,Mainvilliers,H,123.02383389995852,622.6445268334701,590.5838872191962
12596,282290301,Mainvilliers,H,835.3506752117735,205.8281388911636,183.09892543292776
12640,282800101,Nogent-le-Rotrou,H,634.6583592693564,730.8219718560188,59.25708755325131
12641,282800102,Nogent-le-Rotrou,H,966.3837575364224,92.7250258251193,119.31913044153596
12642,282800103,Nogent-le-Rotrou,H,712.4071027829026,267.2960345646092,53.16909267271756
12643,282800104,Nogent-le-Rotrou,H,273.0290755265484,562.1168519386557,559.5208534417852
12752,284040101,Vernouillet,H,21.49270953481268,608.1151123126729,581.1241122344592
12753,284040102,Vernouillet,H,537.7833506172591,131.66793105527074,153.23853486361105
12754,284040103,Vernouillet,H,1251.1894487215895,232.47236262764756,224.08279650797485
12755,284040104,Vernouillet,H,888.4319994320487,304.3938628183492,191.5890669494823
12795,290190103,Brest,H,713.2276944326674,130.8431395232438,103.3263716014479
12796,290190104,Brest,H,768.5884224804211,100.4275494048537,71.30304859714003
12797,290190105,Brest,H,241.47492573484237,785.6417060630862,515.7056675960474
12798,290190106,Brest,H,762.1158459939063,340.380739877087,38.97075712837558
12799,290190107,Brest,H,429.7962702063687,884.0655018054697,53.72303523835428
12800,290190108,Brest,H,383.7096165934936,1041.2667214083417,55.14546186980214
12801,290190109,Brest,H,277.61092488487753,596.3876092473146,112.31995026385368
12802,290190110,Brest,H,71.31282064721428,1140.4041043187449,920.7692487577204
12803,290190112,Brest,H,1082.3556523168245,252.91512436595187,245.6618563728083
12804,290190113,Brest,H,436.419163518312,489.3676202492554,209.3283415650652
12805,290190114,Brest,H,479.1049095800058,323.10249556804064,15.14264465523046
12806,290190115,Brest,H,150.06941678780305,1021.913961096794,425.8768966871904
12807,290190116,Brest,H,99.42471376229008,1476.9318804229342,190.2110477689389
12808,290190117,Brest,H,155.45773060159271,1127.343224208233,339.62248411693685
12809,290190118,Brest,H,62.52101549221487,982.7093196409534,786.4678909555892
12810,290190119,Brest,H,88.95944959462972,1605.2192251649533,122.92845444862384
12813,290190122,Brest,H,25.87121633349327,1484.7427361654368,5.64811697902413
12814,290190123,Brest,H,19.90041239921635,1037.4007303058595,1.00236604780384
12815,290190124,Brest,H,70.63182115759473,1909.7830466252328,47.772855203998425
12817,290190126,Brest,H,73.61205317660982,795.1531009649979,498.1343884407807
12818,290190127,Brest,H,12.28617160997296,979.6905674718612,360.1926437983206
12819,290190128,Brest,H,61.30794889117924,704.7711902308423,563.9041353229862
12820,290190129,Brest,H,151.78520269597738,994.0327234956492,721.7714140659693
12821,290190131,Brest,H,1.02434895586034,968.7915109032032,26.93740441210792
12822,290190132,Brest,H,67.510527996107,1300.0087138771603,584.6151940097886
12823,290190133,Brest,H,521.3175593817575,915.8566023362912,127.27795376400364
12824,290190134,Brest,H,360.9028007136081,544.9064734375162,3.698132078076321
12825,290190135,Brest,H,114.97254507780254,1959.7787269575624,179.92939656395228
12826,290190136,Brest,H,288.551190671153,861.7181910229923,177.09881587938125
12827,290190137,Brest,H,224.65093646446192,920.9150015421576,12.33346379024589
12828,290190138,Brest,H,52.59596853571061,1653.6660529097232,11.59049811659416
12829,290190139,Brest,H,150.34189885341635,2371.931110391816,313.42703078529
12830,290190140,Brest,H,80.22265954173639,1851.499543603043,73.7163571542606
12831,290190141,Brest,H,281.1991006376417,1811.6731803906732,51.1316477457691
12832,290190142,Brest,H,92.34390424397851,1183.7912855179245,112.76267662851951
12833,290190143,Brest,H,170.21031303870652,1130.4256750895847,50.77435051280583
12834,290190144,Brest,H,326.18195953769407,1037.083645355482,112.59881778951868
12835,290190145,Brest,H,837.0993382980419,580.0644830837842,62.57040827764048
12836,290190146,Brest,H,598.8033060744293,181.72323708207423,35.37566934552719
12837,290190147,Brest,H,501.1317034081083,1154.142771844988,219.65302108682124
12838,290190148,Brest,H,445.53525750199793,916.8426131265186,535.1974404334017
12839,290190149,Brest,H,683.8401217140354,281.4703999266585,16.46581745489922
12840,290190150,Brest,H,34.18334757678643,934.5725369904824,0.974242511304498
12841,290190151,Brest,H,76.0857938688132,1268.4910781468543,788.8639648207311
12842,290190152,Brest,H,176.48732199895463,1395.6177401848868,231.63243936753764
12843,290190153,Brest,H,97.31998650790048,730.0157383405374,6.28715263818488
12844,290190154,Brest,H,511.7423632136484,764.918714287371,87.36623035324114
12845,290190155,Brest,H,58.06076644767068,1124.583691249474,1052.5727419135442
12847,290190157,Brest,H,646.0671440007736,410.3041789640674,79.67216315931478
12848,290190158,Brest,H,829.2030614557078,583.3153427442711,133.36145917691695
12849,290190159,Brest,H,5.69233671107327,1031.3894916152751,1001.415748682449
12850,290190160,Brest,H,293.23828698708445,909.425176218186,368.4766095599319
12851,290190161,Brest,H,879.4593950519281,68.63732587161874,29.78037457490725
12853,290190164,Brest,H,321.9331350272683,1205.0916713196193,242.36897329781107
12854,290190165,Brest,H,151.47825813097006,1252.0650510413589,500.6422281050117
12855,290190166,Brest,H,1074.4052856616793,123.30276923804274,119.79125246646215
12857,290190168,Brest,H,684.9763416005122,42.61311766670578,136.8715915089005
12862,290240101,Carhaix-Plouguer,H,809.7482140620773,351.36206794713576,198.9032396137521
12863,290240102,Carhaix-Plouguer,H,1031.8736593160136,359.4393568654607,10.0966111479062
12864,290240103,Carhaix-Plouguer,H,760.2748194373369,292.8017232892798,224.14476748351763
12866,290260101,Châteaulin,H,845.437224411855,202.58373592991555,28.6004490100616
12867,290260102,Châteaulin,H,686.7894291345317,656.9716329479896,406.23549119822457
12880,290390101,Concarneau,H,1536.9129422698406,112.30417860513556,23.40031334151206
12881,290390102,Concarneau,H,1095.1606768013437,252.5629914100649,275.92393521591737
12883,290390104,Concarneau,H,239.668347612938,1111.6951540744374,138.1490103802679
12884,290390105,Concarneau,H,567.739921365665,463.1422434837572,8.28583165935756
12885,290390106,Concarneau,H,332.430275795433,848.0384926893515,702.7297100748194
12886,290390107,Concarneau,H,1167.6522585707282,43.70313016509081,43.450446613753726
12887,290390108,Concarneau,H,1233.3057292245385,680.1497093239968,497.93304816162265
12890,290420101,Crozon,H,952.4926801801844,501.3119369369391,311.01801801801935
12891,290420102,Crozon,H,1072.1936936936984,69.56981981982013,8.18468468468472
12892,290420103,Crozon,H,1002.6238738738782,108.44707207207254,2.04617117117118
12896,290460101,Douarnenez,H,456.75615969706286,687.6031355405378,342.12939584240087
12897,290460102,Douarnenez,H,485.11935660336457,645.9468209673454,93.49506449416948
12898,290460103,Douarnenez,H,909.7571584743896,79.23370149701006,37.67402787970289
12899,290460104,Douarnenez,H,547.5608444489275,507.5855162025893,443.41401006040144
12900,290460105,Douarnenez,H,450.1241331749272,166.81116084775286,161.00674628007678
12901,290460106,Douarnenez,H,1054.1306287235072,390.67898114494267,281.43555123362376
12902,290460107,Douarnenez,H,875.256578982708,203.18098480450004,88.91868777866276
12906,290510101,Ergué-Gabéric,H,828.8958471239686,211.8397358417645,210.8679939342335
12907,290510102,Ergué-Gabéric,H,1015.4702933699264,147.70476994471656,167.13960809533717
12908,290510103,Ergué-Gabéric,H,1169.97725666736,64.13496589704798,82.59806214013754
12914,290580101,Fouesnant,H,1381.0654113546266,277.6081688707423,152.9271279191277
12915,290580102,Fouesnant,H,1320.4321812971218,135.68268559187143,1.973722282279386
12916,290580103,Fouesnant,H,1117.6465182885495,411.5026239431425,66.84906945365479
12920,290610102,Gouesnou,H,755.0,132.0,94.0
12921,290610103,Gouesnou,H,626.0,169.0,80.0
12922,290610104,Gouesnou,H,734.0,26.0,52.0
12930,290690101,Guilers,H,1435.0,164.0,150.0
12931,290690102,Guilers,H,973.0,108.0,108.0
12938,290750101,Guipavas,H,1179.8411200921616,62.28517990744913,40.87958464863391
12940,290750103,Guipavas,H,1415.8623346625895,173.0500648870476,119.1543736938014
12941,290750104,Guipavas,H,1323.24636268066,387.4760437448524,232.39246905355824
12942,290750105,Guipavas,H,1039.839820425752,315.11684277637755,82.75861287546206
12967,291030101,Landerneau,H,1015.3977027259848,90.16488519572418,91.83473311108465
12968,291030102,Landerneau,H,729.699713538224,573.634060797724,100.3779195704248
12969,291030103,Landerneau,H,653.6923123076252,545.4631282313011,267.7831929401476
12970,291030104,Landerneau,H,820.9054655432648,147.80509283005694,43.99242589292897
12971,291030105,Landerneau,H,812.1593588650281,360.9307940559252,361.4466160768338
12972,291030106,Landerneau,H,439.0299997838764,1167.6343582900722,342.53948337568966
12974,291050101,Landivisiau,H,450.5421121659939,558.8380641865933,78.86007379513536
12975,291050102,Landivisiau,H,956.7891490984042,205.11748083179592,48.93802283322881
12976,291050103,Landivisiau,H,863.5933482441839,263.7852656964039,171.23544744691614
12977,291050104,Landivisiau,H,757.921174697774,15.34906286177298,0.0
12994,291240101,Lesneven,H,600.6651745032613,272.39467215845565,129.71174864688365
12995,291240102,Lesneven,H,1073.614165723437,125.72061791928724,115.74279110029616
12996,291240103,Lesneven,H,741.3525326510351,428.048770534716,88.80265868902035
13019,291500101,Moëlan-sur-Mer,H,962.0,56.0,55.0
13020,291500102,Moëlan-sur-Mer,H,1014.0,120.0,124.0
13021,291500103,Moëlan-sur-Mer,H,1078.0,14.0,1.0
13022,291510101,Morlaix,H,382.9704929937868,1531.1720729832923,90.77413945175736
13023,291510102,Morlaix,H,696.2429327258344,632.63236495106,35.70176323576561
13024,291510103,Morlaix,H,477.2634681866604,265.35591124732053,45.2487250857593
13025,291510104,Morlaix,H,549.8451345065315,411.1565856647475,241.6061689949516
13026,291510105,Morlaix,H,528.5370521210848,494.41442728692346,265.9919626309537
13027,291510106,Morlaix,H,471.557446137462,502.2121277429869,479.6059702353137
13028,291510107,Morlaix,H,716.8882651839479,73.07331498332306,26.30204456615753
13033,291580101,Penmarch,H,1180.998223801064,89.56423919478968,65.61101243339245
13034,291580102,Penmarch,H,1404.908821788038,62.4866785079928,81.23268206039064
13036,291600101,Plabennec,H,753.0,186.0,46.0
13037,291600102,Plabennec,H,1216.0,51.0,24.0
13038,291600103,Plabennec,H,1039.0,83.0,114.0
13066,291890103,Plougastel-Daoulas,H,1166.7839022573207,0.0,16.39729743787973
13067,291890104,Plougastel-Daoulas,H,1060.77401630877,15.28378183346349,3.06754774735086
13068,291890105,Plougastel-Daoulas,H,720.1787998070622,0.0,0.0
13069,291890106,Plougastel-Daoulas,H,1077.7504472367946,247.29525904172152,218.2082482950129
13070,291890107,Plougastel-Daoulas,H,921.7765130056804,447.4032964460048,190.18466026056345
13075,291950101,Plouguerneau,H,1242.3636893493435,163.59936850969007,33.71138502623917
13076,291950102,Plouguerneau,H,1516.0208148564614,25.779294431829957,55.52463416086452
13091,292120101,Plouzané,H,718.501905085905,128.28003508243071,81.63174071904494
13092,292120102,Plouzané,H,690.8166113006216,243.87466135313127,193.32324820536277
13093,292120103,Plouzané,H,757.4318886865042,0.0,2.01838406625794
13094,292120104,Plouzané,H,1185.6966724395947,217.1487687277397,125.8976032626902
13104,292200101,Pont-l'Abbé,H,753.651361411315,173.00207858007252,61.39155218192995
13105,292200102,Pont-l'Abbé,H,1169.926459728273,556.2550321967166,194.90286725137364
13106,292200103,Pont-l'Abbé,H,995.904448515882,434.7980381025295,111.55260322325437
13116,292320101,Quimper,H,291.13076228891146,1143.4488019036764,57.79884353658652
13117,292320102,Quimper,H,194.54327816573908,996.7399553975202,93.99837758158984
13118,292320103,Quimper,H,233.16402255717983,1066.2413052192878,251.61143676322055
13119,292320104,Quimper,H,690.8256150028838,878.7282641127935,95.43956908395128
13120,292320106,Quimper,H,1079.9977340558728,164.2443163328766,112.41248368797984
13121,292320107,Quimper,H,544.4396512299265,399.087175994937,150.75501264907427
